snippet.textOrginal,roberta_neg,roberta_neu,roberta_pos,vader_neg,vader_neu,vader_pos,vader_compound
"So in essence,  YouTube's copyright system isn't perfect, but although it may do wrong for some, it'll do right for others.  I mostly agree with this sentiment because a lot of people fail to look at things objectively, and that's a major issue in society as a whole in today's world. There are way too many people who will do a number of things, either they'll fail to admit they're wrong (so few do) because who wants to say that they were in the wrong? Or they'll fail to research, taking the word of someone else from YouTube saying the same thing which could be misinformation, or them receiving it all wrong.  Or they'll blindly follow what others say, which is just a combination of both things said previously, but this can be with viewers on YouTubers they support. 


What we should make sure to do in everything relating to legality when posting (or watching) videos look at it objectively. Look it as though you don't have any affiliations with that video, that channel, only caring to see if this video is breaking copyright laws. You can then use that argument when facing a challenge against a copyright strike, but even throughout such, you have to be willing to accept that you may be wrong. The system is in place to protect people against actual people stealing content from hardworking people that may have had months, maybe years, as well as possibly lots of money put into that content. 


The area I slightly disagree with is saying that YouTube's Copyright system isn't broken, because it slightly is. If something is broken, that implies that it is not working in its peak whole form and with a case like yours, as well as other YouTubers who've put absolutely no copyrighted content (like TheFatRat with him putting all of HIS own music in it). I suppose to say something is broken is more subjective then it is by the fact such. A cup that has been chipped may not be broken to you, but it could be considered broken by someone else. A car with major dents may be broken to you, but to someone else, they may think otherwise. But due to the cases that both you and I have explained, I still believe that it is broken.",0.5496364,0.40315917,0.04720437,0.108,0.789,0.103,-0.6126
"Patents are demonstrably more difficult to make money from than copyrights, and patents last a mere 20 years. Therefore, copyright should be shorter than that. I've seen studies that suggest 15 years would be good. In the meantime, until they make it sane again, I'm ignoring all copyright law and you should too.",0.5496,0.3640691,0.08633094,0.383,0.617,0.0,-0.4767
Is it me or does Tom looks 2 times as old as normal,0.5495079,0.4268877,0.023604399,0.156,0.844,0.0,-0.743
"Is education not fair use? I've seen a lot of complaining from music educators on youtube about how their content using tiny snippets of music to educate is fair use and shouldn't be claimed, but it is anyways",0.54912806,0.39609376,0.05477825,0.0,0.417,0.583,0.4215
Watch this video get copystriked,0.54910713,0.4254368,0.025456086,0.0,1.0,0.0,0.0
"I'm sorry, is no one going to point out ""magical post-scarcity star trek space communism""? 10:58",0.5487076,0.41570944,0.035583027,0.0,1.0,0.0,0.0
"And now your video is copyright claimed. If you didn’t know anyone at YouTube, the video would be held for 30 days to indefinitely and there’s nothing you can do about it. Even though those songs were critiqued and therefore fair use.

To be fair, most people aren’t claiming fair use. Yes, some people want the same mechanical license for video as audio, but for the most part it’s originals being claimed as other people’s music. Every single one of my original songs has been claimed at least once. Not that I have enough subscribers to get paid anyway, but still.",0.5486651,0.40167752,0.04965742,0.059,0.906,0.035,-0.3804
"""Oh, you wanna breathe oxygen?""

""Well, you can't breathe here unless you have a license for it""",0.5486516,0.4123994,0.03894902,0.0,0.675,0.325,0.8906
The problem is that you can put on your calendar when Congress will extend the copyright duration to just a couple of years prior to Steamboat Willie would fall into the Public Domain.  Disney simply cannot let Mickey Mouse out of it's grasp.,0.5484111,0.38639802,0.06519085,0.623,0.377,0.0,-0.5106
"Legit question:

What if you arent making money off of this? Say you use a picture on some document you made about something that was posted publically, and that you recieve no funds from.

Can this still be used against you?",0.5483137,0.43534634,0.016340002,0.0,0.884,0.116,0.6858
"Got to disagree with you on this one, Scott. As of right now and for the foreseeable future, the YouTube copyright system doesn't use a third party to determine fair use or even who legally owns the rights to content.

Instead, if there's a dispute, YouTube actually defers to the judgement of the person _who initiated the strike._

It would be like if I painted a landscape in an art gallery and then someone else claimed it was their painting. Then rather than a third party checking it, the art gallery simply asked the claimant if it was theirs and took their word.",0.54811335,0.419893,0.03199362,0.0,1.0,0.0,0.0
"I'm surprised Youtube allows competitors adverts on their platform , curiositystream or Netflix... etc..",0.54806936,0.39507908,0.056851514,0.13,0.779,0.092,-0.8396
Is it just me or does Tom look really old,0.5479814,0.43029672,0.021721872,0.355,0.453,0.193,-0.2837
Same thing.   I had I think on of 3 videos I've posted on youtube taken down for the same reason.   I was simply walking though a bunch of stalls in Thailand and thought it was interesting that they all had pool tables.   So I recorded a video of me walking and taking video of all the different pool tables that were there.   My video got a strike because one (all of them) were playing music.   I tried to claim that it was no copyrighted because I was moving though a public area (was < 30 seconds a song because if you have been around there you know it's gone by the time you reach the next stall).   Anyways it was stolen by youtube and my whole 2 viewers were taken away.  I was showing pool tables in thialand.   I had no intention of on fringing on copyright.   If anything the songs were conbobled with many others because it was in an open area.  I filed a complaint with youtube and was denied 2 times.  Whatever.   If I get a chance to post unique content again it won't be here.,0.54788476,0.3903504,0.061764855,0.0,0.745,0.255,0.8835
"Besides the silliness of saying no infringement intended, you can use the other Youtube criminal defense: It's just a prank bro!",0.54781723,0.3903265,0.061856277,0.0,0.813,0.187,0.8689
is anyone else having trouble finding the show on curiosity stream? i need help,0.54768646,0.4219495,0.030364042,0.238,0.762,0.0,-0.3597
"Can't wait until the inevitable massive court case in 2036 in which Disney attempt to make it so that copyrighted content public domain after 200 years of the death of the creator. Just think, around 75% of silent films are lost forever because of this. Copyright is the second Burning of the Library of Alexandria",0.54767555,0.35280418,0.09952028,0.056,0.809,0.135,0.4939
Disagree.,0.54749197,0.41107145,0.041436594,1.0,0.0,0.0,-0.3818
"I agree with this video.
In the past I have used an original song in the background of a video, that song was published by the original author under a Creative Commons licence. Many years later the video got claimed by some record label. I can only assume the artist had signed a deal with them. I responded with a copy of the licence that I held, as well as a hyperlink to where that media was still being distributed by the artist under that Creative Commons licence. However, I got an automated response threatening legal action. 

As mentioned in this video, I had no recourse because they have lawyers and I don't. I had a valid licence, and was able to prove it. Yet there was nothing I could do about it due to what I will assume was a lack of competence at said label. I would guess that the labels threats of suing were probably empty, since their main business proposition to artists was YouTube takedowns. 

But, I can't expect YouTube to die by the sword in moderating this. Since that could cause them huge legal liabilities.",0.5474729,0.40837786,0.044149235,0.412,0.588,0.0,-0.5423
"You talk about ""the world's copyright system"" and yet you reference concepts that are exclusive to the US...",0.54742765,0.41975996,0.03281244,0.0,1.0,0.0,0.0
"Terrific video Tom.


I want to point out that software is also subject to this insane copyright fiasco.  With hardware limitations being what they are as we cannot emulate exactly what this or that console could do, the great library of historically significant software (especially for obscure platforms) is slowly burning or being preserved by reverse engineering in some ""semi-legal"" state.",0.5474179,0.36831748,0.0842646,0.0,0.808,0.192,0.2263
"17.48 I undestand exposure won't pay the rent but given what complete liars most developers are these days I'll usually watch a video on it then decide if I'll buy ...
I'm in no rush so no video no purchase Ijs",0.54740936,0.4140345,0.03855618,0.102,0.837,0.06,-0.2273
Feel like I'm talking directly to you Tom 😂 whereabouts in London  are you although we now have the virus so everyone can hide away this is y a bus and try sleep well 😴😴😴💤😴😴💤💤💤💤💤,0.5473886,0.380467,0.072144374,0.419,0.581,0.0,-0.5574
Except that compositor who sampled Warner's song can also claim not only Minecrafter's videos but also Warner's so it is broken.,0.54720443,0.43448198,0.018313568,0.188,0.649,0.162,-0.1027
"I always had this video on ""See Later"" and thought, maybe 5/10 minutes of video, but god I was confused when I saw 42",0.54694736,0.38921624,0.06383639,0.0,1.0,0.0,0.0
"That bit about Mystery Science Theater 3000 isn't quite right. The show didn't license the movies, the movies were licensed by the TV channel they were airing on. That was one of the main selling points of the show when they were pitching it to the network. The movies had already been licensed to fill broadcast gaps, like super late at night or on holidays. So the show was incredibly cheap to make. It was like those movie marathons channels sometimes had, with a hoast's commentary bookending all the ad breaks... accept it went through the whole show. This is why it was so hard to get the MST3K episodes released on VHS or DVD when home video became a thing. In order to release an episode you had to re-license the movie that was featured.",0.5468318,0.3948248,0.0583434,0.137,0.755,0.108,-0.1531
the reason kids think thats isnt entirely bc theyre entitled i think theyre confusing copyright law with the rules theyve been told in school for what is and isnt plagiarism,0.5468097,0.42349583,0.029694557,0.0,1.0,0.0,0.0
Tom  there is a TV game show that might  be a conflict  here in the USA,0.54669833,0.43029797,0.02300372,0.0,0.412,0.588,0.6908
"So if i wanna start a youtube channel of top5 videos taken from the footage site storyblocks and their music library, together with my own voiceover, is that ok?? Its so confusing..",0.54668194,0.39172176,0.06159635,0.0,0.816,0.184,0.7964
I once had a video on my old channel taken down by Jukin Media even though it had none of their content in it.,0.54648095,0.4380849,0.015434159,0.0,1.0,0.0,0.0
"The problem here is that the idea of intellectual property is flawed by definition. The endgame here is not a ‘better’ or perfect system, its no system at all. As individuals become more and more capable of getting their content to their audience there will be less and less of a need to defend them. It is the individuals job to get their works out there under their own name.",0.5464562,0.39796996,0.055573866,0.036,0.785,0.179,0.7812
We can all lay the the blame squarely at Disney's feet for this. Every time Mickey Mouse is about to go into public domain they lobby to push back the copyright limits.,0.5463168,0.41724858,0.036434583,0.0,0.701,0.299,0.6259
I got hit with an ad directly after 27:25,0.5463037,0.4296116,0.024084814,0.0,0.575,0.425,0.5719
"Can you get copyright claimed by yourself? Because you can plagiarize yourself, so can you get copyright claimed for using a song that you made?",0.5461016,0.42207152,0.03182686,0.05,0.85,0.101,0.3485
"Hey Tom. It's me 2023 with new YouTube CEO jerk mcjerk face that nobody knows about. And completely new policy regarding more copyright nonsense in everything.

I think you need to do an update!",0.545996,0.35637924,0.09762475,0.155,0.845,0.0,-0.6879
Taking about copyright.... don't sue me for my vids pls,0.54598385,0.42161402,0.032402217,0.0,0.928,0.072,0.1779
RIP internet historian,0.5459318,0.42592058,0.028147617,0.0,1.0,0.0,0.0
Another great video. But god damn I'm sad now :(,0.5457902,0.28885403,0.16535573,0.052,0.823,0.125,0.4215
"For those of us under 30, this ""rampant copyright infringement"" is not only the primary way we get our entertainment but also a significant part of our cultural identity. Copyright infringement brings millions of people joy on a daily basis all across the globe. Is it really morally correct to stifle that? Food for thought.",0.5455579,0.34584078,0.10860128,0.112,0.888,0.0,-0.4389
Really? You think the people who made songs from the 80's and 90's deserve even more money than 20 years worth? After 20 years they are either going to be very famous or not popular so either they should have a load of money or not gain anything from the copyright anyway.,0.5455201,0.3931544,0.061325397,0.0,1.0,0.0,0.0
"They should be aware of that.
No one gonna accept they are guilty if you let them decide whether they are guilty or right.",0.54545593,0.43501076,0.019533265,0.0,1.0,0.0,0.0
11:40 🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣,0.5451788,0.31728518,0.13753605,0.0,1.0,0.0,0.0
Was that evan edingers bedroom??? Am I going insane??,0.54513747,0.4037252,0.05113728,0.0,1.0,0.0,0.0
Why has it taken this long for someone to put out this video??? YouTube should've put a video like this out years ago to inform their user-base. Could've saved them tons of P.R. issues.,0.5451011,0.36933827,0.08556061,0.0,0.87,0.13,0.7096
How is copy and paste a thing?,0.54501677,0.43330425,0.021678934,0.086,0.914,0.0,-0.8095
"I feel like the ""react"" comments are pointed towards a particular individual, but I'm not so well versed with youtube personalities as of late! Can any point me in the direction of who may be being prodded at?

Of course it could just be the ""react"" community in general",0.5447836,0.42174578,0.033470638,0.179,0.682,0.139,-0.1796
Comment on the fact that Mickey Mouse is old enough to be in the public domain but you can’t legally use him without Disney trying to destroy you?,0.54458904,0.41007563,0.045335297,0.184,0.716,0.099,-0.7003
"Problem with YouTube IS that mit every country Had the same Copyright laws. And i think the legislation Is dependent on the Location where the creator lives.
In Germany for example you can use a short Clip of everything i think If its under 10 Seconds or Something Like that",0.54456496,0.4160234,0.039411608,0.054,0.896,0.05,-0.0516
"Video gaming is muddy. One example of Call of Duty, people watching the stream will probably go pickup the game to play themselves. A linear game like superliminal, there really isn't a reason to buy the game after watching a Youtube video of the playthrough, as nothing with change.",0.5443863,0.40056175,0.055051923,0.0,1.0,0.0,0.0
Is there maybe a way to bleed copyright trolls dry by baiting them with a ton of content that is safely fair use but will still draw their (doomed) lawsuits?,0.544207,0.4249854,0.030807616,0.0,0.779,0.221,0.7146
Walt Disney died more than 70 years ago. I want right of Disney.,0.5441555,0.3878833,0.067961276,0.0,0.653,0.347,0.7495
I was going to watch this but then it was 42 minutes-,0.54376125,0.40660992,0.049628843,0.0,1.0,0.0,0.0
"The US Constitution specifies: to the creator, for limited times. Once it's past the creator's death, it's infinite from the creator's perspective, so those statutes are legally void on their face.  The people who wrote that rule set the term to seven years, renewable once for another seven.  That's plenty.  If you're a rock star, write good song at least every 14 years.  Garage Band and ProTools have replaced studios for new bands so as costs fall so should protection terms.  The insane corporate racket terms weren't a thing until the 1950's.  This nonsense about ""nostalgia cycles"" is the time when the culture should be remixing and reimagining, not coughing up money for a few day's work somebody did forty years ago.  We give them temporary protection, at our cost, for the return of the works entering the public domain. At this point we're all paying to protect works we'll never get to use no matter how old we are. That is not the deal we the People agreed to.",0.5436661,0.38198942,0.07434446,0.0,1.0,0.0,0.0
So you're saying the solution is to overthrow capitalism,0.5435319,0.43935913,0.017109016,0.0,1.0,0.0,0.0
"I think it should be 50 years OR until the death of the creator, but not both. e.g if a 30yr old makes a song, but dies soon after (very tragic) they get 50 years from the creation of the work. but if after 50 years the creator is still alive, they get until the death before the work goes into the public domain.",0.54337656,0.417499,0.039124392,0.0,1.0,0.0,0.0
"If we have to pay to join curiosity stream, then any ""free"" videos are not really free to watch.",0.54332733,0.43289885,0.023773843,0.0,0.845,0.155,0.296
"The BOTTOM LINE should be, ""did the uploader make money?""  -- Instead it seems to be companies saying,  ""Can we take money from them?""",0.5430672,0.42761976,0.029313004,0.122,0.772,0.106,-0.6072
"You can say it is not broken. I still personally think it is broken. Copyright's purpose is to foster useful arts and science. Making money is useful but I also believe reactions are useful to arts.

YouTube is definitely broken. I'd argue Content Id is illegal, if I had the money to defend my stance. It takes down videos without the copyright owner having to make a good faith belief that the work is infringing. And the individual making the claim gets to keep the money, even if they loose the case (not a copyright issue, but I'd call that broken).",0.5430629,0.38880268,0.06813436,0.132,0.66,0.208,0.4753
"I think a lot of the critism of the copyright system on YouTube comes from the stages, if you appeal you have to give all of your legal and personal information to the company and there is no independent review. I don't think a lot of the critism comes from the content id side",0.5428312,0.41783908,0.03932976,0.0,1.0,0.0,0.0
"As a New Zealander, I stress the second syllable of ‘dispute’ whether it’s a verb or a noun, and I had no idea that was one of the words where the stress changed depending on part of speech.",0.54281867,0.42008126,0.037100088,0.0,0.804,0.196,0.4877
"** CRITICISM AND REVIEW **  I think Tom missed a very illuminating fact...


When YouTubers or others on the Internet use the phrase ""no copyright infringement intended"", it shows important one thing: They're confusing copyright infringement with plagiarism!


They've had it drilled into them by teachers in school for over a decade that you need to cite your sources, instead of presenting somebody else's ideas as their own.  They've been taught about plagiarism but until recent years nothing about copyright.  They think as long as they cite their sources, ""Hey I got this from them!  I'm not claiming that these ideas are my own!"", then all is well.",0.542758,0.37911263,0.078129336,0.0,1.0,0.0,0.0
"Nice video, though there are still massive problems...

Like Videos filmed in public, with music being played in the background, e.g. a radio the creator had no control about...",0.5424904,0.3643389,0.09317061,0.235,0.765,0.0,-0.8519
"If I use a song and i have permission, but I don’t monetize it can I get sent to court?",0.54241264,0.43976715,0.017820196,0.094,0.755,0.151,0.2244
"Does the copyright still hold if you are NOT making money from the artwork?

Example, someone making a meme and posting it on a whatsapp group chat of say 20 friends. 
They make no money of it, and it's for fun, so can they get sued? (If the creator somehow found out)",0.542403,0.40393293,0.053664133,0.028,0.785,0.187,0.9305
"Watching this in January 2021.  I doubt the copyright term will be shortened anytime soon - several recording artists have just sold the rights to their song catalogues to big investment funds.  Those funds would be fighting tooth and nail to protect their investment.  Death + 75 is too long and 50 years is too short.   Death + 25 would be my choice, so that the offspring of young artists would be covered.",0.5422649,0.39638802,0.06134715,0.273,0.727,0.0,-0.4588
that's a lot of copyright to tend to,0.5419628,0.41451728,0.04351992,0.208,0.792,0.0,-0.6124
"I'm a little confused by some of this. How could a ""Let's Play"" or streaming yourself playing a video game not be considered transformative? Perhaps I'm a bit thick, but it seems like the literal definition of transformative as you're transforming a video game into a video. I mean, if I published a game containing assets they had a copyright to, sure sue me, but the copyright holder is presumably in the business of producing and selling video games and not videos of people playing video games, right?

I realize this is all case law based and there is no way to definitively determine something that hasn't had a related case go all the way through the courts, but as a thought experiment: if I were to write a computer program that created abstract images by using sound waves as an input, could a music company sue me for creating and selling images based on their copyrighted music?",0.54189396,0.4229228,0.035183307,0.0,1.0,0.0,0.0
no ads on this video huh? someone demonetized this ill bet :I,0.5418773,0.4176618,0.040460933,0.0,0.809,0.191,0.3802
"Hm the longer I watch this video, the more firmly I'm settling on the position that corporations shouldn't be allowed to own things.",0.5417157,0.4107906,0.04749377,0.0,1.0,0.0,0.0
"Intellectual ""property"" is not property.",0.5416773,0.43629926,0.022023458,0.0,1.0,0.0,0.0
"In the interest of fixing the system it's trying to work around, copyright is a fix to work around the system of capitalism. People need money to survive, so under that system it makes sense that they should be able to get money from their work and have the rights to that work. But that system itself doesn't have to be the way the world works. People shouldn't have to have money to survive, that should just be a basic human right. Everyone should have the right to a decent life, it shouldn't have to be earned, you shouldn't have to work to survive, working under threat of death is in essence a form of normalized slavery, and I truly believe we have the resources to make that better world happen, if only corporate interests and propaganda weren't out to convince everyone a better world isn't possible so they can stay in power, with arbitrary ideas of some magical concept of unavoidable ""human nature"", the assertion that every other system is somehow even worse, the idea that someone can ""earn"" massive amounts of wealth as though they alone are responsible and the many workers that helped to make it happen aren't worth any more than minimum wage, all these ideas in the public consciousness to perfectly justify rich people and corporations being able to control the world while billions live in poverty and suffer. People shouldn't need to make money, and in a world where people don't need to make money, copyright doesn't need to exist. That's how you fix the underlying system.",0.5414657,0.38122916,0.07730517,0.0,0.743,0.257,0.5859
"Copyright and patents are in idea, meant to protect creators, but theyve become ways for the owners to enforce specific means of consumption. Buy the album, the music writer or musicians cant even use it themselves",0.54146266,0.42423952,0.03429784,0.0,0.888,0.112,0.4404
"Hey so i'm not expert here, but what about the Viacom lawsuit?  I mean I thought the point was that youtube couldn't possibly nor be reasonably expected to police its platform and therefor couldn't be held responsible for its users infringements.  Viacom was even claiming videos they themselves had intentionally uploaded and if they couldn't even keep track of their own uploads how was YouTube to be expected to police the whole site?  Sure they could still issue DMCA takedowns or even sue alleged infringers.  Let's face it though they only really went after YouTube because Google had the deep pockets to actually pay them.",0.5414098,0.42162713,0.036963042,0.0,0.611,0.389,0.7901
"What if someone put a copyright enfringement on an orphan

What then",0.54104334,0.44379783,0.01515885,0.181,0.779,0.04,-0.8934
"Tom was half way through saying the word ""advertising"" when the video got interupted by an advert",0.54098916,0.4328234,0.026187385,0.0,1.0,0.0,0.0
Copyright is the worlds biggest stockholm syndrom case.,0.540964,0.42276093,0.036275063,0.0,1.0,0.0,0.0
Only when I had finished watching did I realise that the video was 42 minutes long.,0.54094166,0.41877222,0.04028617,0.0,1.0,0.0,0.0
"The system is causing Mixed feeling for me. On the one hand I am happy that my artworks are completly safe, but I can totally understand that it is faulty af",0.54086,0.37205034,0.087089606,0.248,0.654,0.098,-0.4951
"A lot of the problem is that creators have very little push-back against YouTube's mechanism, even when companies have established a track record of abusing the system. There should come a point when YouTube leans more on the side of the creators, even if it potentially means involving lawyers. Possibly they should activate some of their own. Tortuous interference, maybe?

Though yes, the copyright system does need reform but YouTube can step up a bit too instead of just throwing its creators under the bus.",0.5408274,0.41031405,0.048858523,0.064,0.749,0.187,0.6652
"You mention the ways to solve some problems and then you name the other problems they would cause. 
Just down with copyright laws, and we're fine. 
one cannot own something  that is not a part of the physical world. As simple as that!",0.5407411,0.38549858,0.07376035,0.294,0.706,0.0,-0.6131
Don’t get me started on the “M” purge………,0.5406798,0.4327772,0.026543032,0.0,1.0,0.0,0.0
"Video gets claimed:
Tom: YouTube’s broken copywriter claim are broken",0.54048866,0.42952877,0.029982608,0.0,1.0,0.0,0.0
"IP doesn't exist, you can't be the owner of a ""property"" that only exist in the minds of people, a ""property"" that is not scarce and can be copied millions of times is not property.",0.54045504,0.41440877,0.045136224,0.0,1.0,0.0,0.0
"18:42  I guess that's why streamers are constantly calling the game they're playing ""dogshit"" - to make it fair use, haha.",0.5404506,0.37564987,0.08389959,0.0,0.794,0.206,0.4329
"Is there somewhere to pay you for this video? 42 minutes of legal research, editing and videoing can't be cheap.",0.54016334,0.4140177,0.045819003,0.0,1.0,0.0,0.0
"The world's is ? Kinda typo is that. Anyway, The system of the world might be broken, but at least we've got Youtube ads.",0.5400764,0.3703508,0.08957285,0.286,0.714,0.0,-0.5574
You only go to court if all avenues have failed. That's why there should be more paths to arbitration and mediation. It shouldn't be a war of attrition where the person with the most money wins.,0.54005426,0.42838898,0.031556763,0.0,1.0,0.0,0.0
Maybe individuals shouldn't be [and they're not?] treated the same way as corporations?,0.5399968,0.4394705,0.020532677,0.0,1.0,0.0,0.0
"the dispúte-díspute distinction is definitely not in my dialect, it's always ""dispúte"" for me",0.5395686,0.41563985,0.044791542,0.0,0.796,0.204,0.4738
Now i think i'm educated enough to ignore Content ID and let them take the little to no revenue i get from my little channel with less than 20 views per video and less than 200 subscribers...,0.539495,0.41236898,0.048136022,0.055,0.88,0.064,0.2244
"So lets say its again only the US that counts, and also that it isn't broken because it poorly implements something that is fundamentally broken? No, sorry, thats a cheap cop out, there are tons of people who suggest how it could do better in trying to implement it as true to the meaning of the laws as possible. Youtube is just doing it in the cheapest way possible, and that is why it is broken.",0.539359,0.37405574,0.08658524,0.08,0.796,0.124,0.5542
Copyright reform is why I got involved with the pirate party back in the day. Good times. Corporate greed is getting ridiculous.,0.5392394,0.34117627,0.1195843,0.079,0.739,0.182,0.4767
Both can be broken at the same time.,0.53921396,0.43867448,0.022111543,0.18,0.82,0.0,-0.296
"You mean, the guy who brought us the art of the bodge is now saying we shouldn't bodge something?",0.53918415,0.44003013,0.020785721,0.0,1.0,0.0,0.0
"We need to bring back registration requirements. 15-20 years without registration is probably a good idea to defend individuals, but if no one knows who owns it, then no one *should* own it.

Hell, even property law recognizes that, and there's way less ability for that to get ""lost"".",0.53906596,0.4062545,0.054679543,0.0,0.894,0.106,0.3612
But what about videos of a YouTuber being reported because of a song in them. But that song was made by that YouTuber himself. How do you explain that?,0.5390371,0.43652275,0.024440143,0.0,0.855,0.145,0.3716
"What if I wanted to make a GMV with primarily cutscenes with a music backing but wasn’t interested in money, how would I go about avoiding that being ruined?",0.53889215,0.42889094,0.03221687,0.0,1.0,0.0,0.0
Before I sue you Mr Bond,0.538665,0.44682392,0.014511121,0.0,1.0,0.0,0.0
"15:56 can i just say living in England my whole life can teach me many things, such as the Guardian newspaper is *very* unreliable for the truth. And I emphasize ""very"" greatly.",0.5386558,0.375061,0.08628318,0.0,0.652,0.348,0.5859
"""Horrible gamer children"" is my new favorite phrase",0.53863657,0.2528773,0.20848612,0.36,0.64,0.0,-0.9904
and i sit here on more than 5 k of pirated videogames,0.5385289,0.4240433,0.037427723,0.077,0.752,0.171,0.812
17:46 the YouTuber let's game out he made me buy satisfactory I wouldn't have bought the games as Factory if it wasn't for me seeing his video of him doing dumb and funny stuff in the game.,0.53839874,0.35483822,0.10676299,0.0,1.0,0.0,0.0
You scared jay,0.5383728,0.43839374,0.023233464,0.592,0.408,0.0,-0.4404
"The Kind of Bloop case was so ridiculous. 
Firstly, it wasn't ran through a pixelation filter, it was drawn, and I imagine it took a considerable amount of time to make and used artistic skills very different to what the photographer used to take the photo.  It was a piece of art, in its own right, that was based upon the look of Miles Davis.
There are hundreds of images and videos of Miles Davis showing him at so many different angles.  Does that mean if someone draws an image of Miles Davis from memory or imagination at an angle that happens be the same angle as one of the photos or videos, they are infringing copyright?  Andy Baio did admit that the drawing was based upon the photo but that's not relevant when you consider that the end result is two separate works of art showing Miles Davis at the same angle.

 A photographer owns the photo, not the angle.

If someone takes a photo of Joe Biden at a press conference and another photographer moves into that spot and ends up taking a photo that looks almost exactly alike, who is infringing who's copyright when they go to sell their photos?

You see how ridiculous things get when copyright laws are followed to the nth degree.",0.53830624,0.39532107,0.066372715,0.082,0.918,0.0,-0.3612
"i robbed a bank,  but no robbery intended.",0.53823096,0.43079823,0.030970793,0.0,1.0,0.0,0.0
"you critisize current laws, as if they were copyrighted...",0.5381896,0.43645632,0.025354102,0.0,1.0,0.0,0.0
"What about that time where Family Guy/Fox took someones youtube video of double dribble, broadcast it without permission, and then claimed the original video was their own?",0.5379638,0.44617623,0.01585998,0.0,0.734,0.266,0.6115
"But why does a claim for something like intro music entitle the claimer to the ENTIRE revenue of a video, instead of, say, a fraction. The music company is only claiming the intro, not the entire content of the video. 3:21",0.5376229,0.42992556,0.032451548,0.0,0.967,0.033,0.0516
all i hear is the tears of many people on tiktok,0.5372415,0.42233956,0.04041894,0.124,0.706,0.171,0.2023
"So copyright is based on whether or not the person that owns the content decides to sue you or not.
They can pick and choose whether or not to move in on what they call copyright infringement. Which leaves room for ""If we like you, you're fine. If we don't, we're going to sue you for everything you own.""

Hm... This is a little unsettling.",0.5371994,0.4178872,0.044913415,0.046,0.898,0.056,0.2421
"Honestly part of the problem with copyright law and YouTube is misinformation and lack of education. Someone needs to sit down and make a 15-25 minute video that explains copyright, fair use, etc. in an simple, palletable way that's easy for everyone to understand. The basics of what is allowed and the exceptions and what isnt allowed. The video would then be widely promoted to new creators by YouTube and if someone says 'I didn't know' it wouldn't work",0.53709126,0.3980266,0.06488209,0.286,0.632,0.081,-0.7588
Imagine if goverments had a way to surveil you and fine every single infraction of the law. Do we want to live by the letter or the spirit of the law. What we need is common sense of grace. The problem I see is the automization of the law and strict copyrights strangle creativity and kill the spread of culture. The irony is that these companies that squeeze small content creators would never have this option if it were not for the gracious work of the last generation of small creators who designed the architecture of the web we have today. Just look at the history of Apache software foundation.,0.5368098,0.4029069,0.06028333,0.194,0.806,0.0,-0.5574
"The lesson here is copyright is owned by the people who can afford to litigate. Not just to defend what they legally have to right to, but defend their own infringement.",0.5368046,0.42090055,0.042294815,0.069,0.825,0.106,0.21
2 minutes in and im questioning if this is tom,0.536631,0.44660833,0.016760653,0.0,1.0,0.0,0.0
"By how the YT copyright-system works i would not at all be surprised when this video gets a docent or more claims.
Fair user? Criticism? Satire? Reporting? as if YT would care.",0.5363329,0.4138708,0.049796253,0.0,0.408,0.592,0.4404
"We should abolish the concept of intellectual property (except as it can be cobbled from other property-rights and the right to make contracts and have them enforced against signers AND third parties).""Intellectual property"" as it exists now is not a creation of market forces but is entirely a government creation. And the people who say ""If we don't have any intellectual property, then the people who create new drugs to cure diseases, and the people who create valuable works of literature, drama, music, and imagery, and the people who invent machines to solve problems, all will receive no compensation for their toil and effort"" are simply lying. There ARE other ways, especially in this age of cryptology and crowd-funding. And who thinks that inventors and scientists get compensation for their success anyway? They've signed away their Intellectual Property rights as a condition of being employed. The people who are reaping rewards are stockholders in corporations, not the people who do the work. It's just another scheme whereby the thing that makes entitled to ""earn"" vast amounts of money boils down to ""already having money in excess of your needs"". And your ""deservingness"" is proportion not to your acumen but to the amount of money you already have. Two shrewd investors may work in the exact same manner and employ the exact same diligence and conscientiousness to discover a stock that is going to double in value in six months. One of them has $1,000 to play with, and the other has $2,000 to play with. The latter will ""earn"" twice as much FOR THE SAME LABOR, DISCIPLINE, and THOROUGHNESS, and it won't be because his input was twice as meritorious. Rather, he's able to back THE SAME input with twice as much money. Who REALLY thinks that the latter investor ""earns"" twice as much, for the same work? We need to stop rewarding investors (meaning, stop ""paying money not to investors but to investors' existing money"") and start rewarding creators.",0.53618693,0.39607263,0.06774037,0.053,0.796,0.151,0.9908
"Can copyright still be claimed if the actual content isn't a 'product'? The sceneraio where you're just playing ukelele in your bedroom, if that's not monitized can they still remove it?",0.5360641,0.44067147,0.023264458,0.0,0.843,0.157,0.4215
"I can't help but relate some of the image laws (and some other things talked about) to stolen property. In the US if you find an item, and cannot identify the owner, it is yours to keep.  If you find money, and cannot identify the owner, it is yours to keep after letting the police have 30 days to let the owner claim it.  There should be some sort of searchable central database in each country so you can identify the owner if you are obligated to pay someone money whom you cannot identify even exists.",0.53593194,0.42704168,0.0370264,0.0,0.345,0.655,0.8225
